timestamp,amount,merchant,category,card_type,is_fraud
2025-04-09T05:23:05,883.73,Ross-Marquez,dining,Visa,0
2025-05-25T07:15:23,433.29,Ford Group,grocery,Visa,0
2025-01-20T22:34:54,2081.11,Gould Ltd,travel,MasterCard,0
2025-02-09T08:02:35,3571.35,Brooks-Bell,electronics,MasterCard,0
2025-05-31T02:58:15,795.41,"Wiggins, Miller and Carter",travel,MasterCard,0
2025-11-15T21:09:10,2130.18,"Arnold, Williams and Jarvis",dining,MasterCard,0
2025-11-26T00:14:21,1585.49,Jones-Rivera,grocery,Visa,0
2025-05-01T12:35:41,2035.02,"Martin, Gay and Thomas",dining,Visa,0
2025-10-04T03:58:45,4374.88,"Nelson, Johnson and Robinson",travel,Visa,0
2025-07-22T08:55:13,1156.39,Johnson-Powell,grocery,Amex,0
2025-11-07T02:39:48,2401.82,"Stevens, Howell and Mitchell",travel,Visa,0
2025-01-20T18:34:29,2594.59,"Richards, Stephenson and Blake",travel,Visa,0
2025-06-18T07:39:25,1210.01,"Johnson, Maxwell and Chandler",grocery,Visa,0
2025-08-08T22:46:11,2699.62,"Jones, Donaldson and Fitzpatrick",grocery,MasterCard,0
2025-05-27T18:30:58,1313.09,Guerrero-Gonzales,travel,Visa,0
2025-10-08T14:35:37,2144.33,"Adams, Thomas and Herman",travel,Visa,0
2025-02-06T04:35:24,4016.32,"Reyes, Foster and Williams",grocery,Amex,0
2025-04-28T15:19:42,747.63,Mckay and Sons,dining,Amex,0
2025-06-12T11:32:44,3172.93,"Lee, Lloyd and Ware",electronics,MasterCard,0
2025-06-15T19:06:12,831.53,"Carroll, Mooney and Clark",electronics,Visa,0
2025-01-26T17:17:31,175.2,Trevino LLC,grocery,Amex,1
2025-10-10T10:20:55,3457.51,Buchanan-Robinson,grocery,Visa,0
2025-03-06T07:32:25,1619.26,"Snyder, Miller and Stevens",grocery,Visa,0
2025-05-14T02:32:29,3442.9,"Luna, Watson and Harrison",grocery,MasterCard,0
2025-04-11T05:30:40,3920.41,"Hansen, Small and Olsen",electronics,Visa,0
2025-05-09T09:24:50,3939.45,"Ortega, Rose and Contreras",grocery,Amex,0
2025-11-21T10:06:25,757.38,"Lawrence, Fleming and Drake",dining,Amex,0
2025-10-30T06:14:43,584.64,Perez Inc,electronics,MasterCard,0
2025-06-18T11:59:34,1311.41,Nelson-Case,travel,Amex,0
2025-04-27T17:30:20,3344.04,Kaufman-Esparza,electronics,MasterCard,0
2025-01-20T22:01:31,2615.89,"Evans, Roy and Rodriguez",travel,Visa,0
2025-02-27T11:11:55,4123.54,"Walker, Logan and Gilmore",grocery,MasterCard,0
2025-04-07T14:24:22,1903.43,Stein-Howe,dining,MasterCard,0
2025-09-28T20:04:07,140.99,"Wagner, Gutierrez and Ross",grocery,Amex,0
2025-08-09T00:50:30,1313.81,Evans-Sanchez,electronics,Amex,0
2025-08-30T23:19:22,1714.03,Fry-Bates,electronics,Amex,0
2025-10-28T23:12:25,758.29,Howe-Brown,grocery,Visa,0
2025-06-07T15:29:32,2070.73,Moore-Kennedy,travel,MasterCard,0
2025-01-12T21:10:15,1854.14,Pace-Wilson,electronics,Visa,0
2025-04-02T12:43:06,3927.85,Koch-Vasquez,grocery,Amex,0
2025-06-03T22:12:00,3574.3,"Lewis, Jordan and Young",grocery,MasterCard,0
2025-04-05T11:07:21,1047.5,"Ballard, Rogers and Harper",dining,Amex,0
2025-08-19T11:19:04,1781.83,Castaneda-Garcia,travel,Visa,0
2025-02-01T23:11:13,331.93,"Smith, Fernandez and Vasquez",grocery,Visa,0
2025-02-05T20:26:18,4327.6,"Wong, Braun and Smith",grocery,Amex,0
2025-03-10T23:06:03,4577.02,Anderson LLC,electronics,Amex,0
2025-09-21T14:18:45,3669.09,"Hull, Graves and Wade",travel,Amex,0
2025-02-03T23:44:50,4742.74,Martin LLC,travel,Amex,0
2025-05-09T05:08:38,977.34,Williams PLC,travel,Amex,0
2025-02-01T23:31:06,3242.24,Mendez and Sons,travel,Visa,0
2025-11-03T15:04:16,3368.27,Prince Group,dining,Amex,0
2025-02-11T18:19:52,3392.74,Watkins-Gilbert,electronics,MasterCard,0
2025-07-24T07:29:27,1494.96,Decker LLC,dining,Amex,1
2025-02-23T19:59:41,661.25,Ford LLC,dining,Visa,0
2025-03-03T03:01:07,529.42,"Parsons, Robertson and Crawford",electronics,Visa,0
2025-03-28T21:53:30,2315.21,"Campbell, Long and Morgan",dining,MasterCard,0
2025-03-05T05:28:00,4727.81,"Kennedy, Chavez and Lynn",travel,MasterCard,0
2025-04-29T23:50:36,4731.25,Valdez-Briggs,electronics,Visa,0
2025-06-12T07:45:32,941.08,Bauer LLC,electronics,MasterCard,0
2025-09-16T17:57:00,2721.91,Clark-Murray,travel,Amex,0
2025-10-01T02:37:18,126.09,Johnson Inc,dining,MasterCard,0
2025-08-17T05:36:12,2061.85,Hernandez Group,electronics,Amex,0
2025-02-18T23:25:40,2882.79,Sharp LLC,grocery,Visa,0
2025-10-27T04:20:17,3656.59,Watts-Riley,travel,MasterCard,0
2025-10-07T02:12:53,1664.44,Graham-Martinez,dining,Amex,0
2025-09-08T05:24:50,4160.45,"Bender, Arnold and Matthews",electronics,Visa,0
2025-10-03T09:23:29,1455.58,Huang Ltd,electronics,Visa,0
2025-01-14T03:22:32,1031.15,Moore-Lee,electronics,Visa,0
2025-01-26T15:40:49,4144.34,Johnson LLC,electronics,Amex,0
2025-06-01T06:57:13,619.68,Hess Group,travel,Visa,0
2025-09-13T16:04:30,459.39,Bowers-Huffman,dining,Amex,0
2025-06-24T14:41:23,2337.59,Cabrera Ltd,grocery,Amex,0
2025-10-02T17:18:06,251.17,Barrett-Rubio,travel,Amex,0
2025-10-19T20:37:09,466.18,"Parrish, White and Booth",dining,Visa,0
2025-03-05T18:15:37,682.19,Perry-Tucker,travel,Visa,0
2025-05-10T22:17:25,4413.09,Williams and Sons,grocery,Visa,0
2025-04-04T05:10:48,4591.47,"Munoz, Krueger and Solomon",dining,MasterCard,0
2025-10-07T22:11:50,4957.2,Butler Inc,dining,Amex,0
2025-09-03T06:21:37,3604.23,Dawson-Mcbride,grocery,Visa,0
2025-05-25T20:50:04,4558.44,Smith-Webb,grocery,Visa,0
2025-11-17T03:15:24,2934.59,"Harris, Hernandez and Becker",dining,Visa,0
2025-10-14T01:06:04,2753.2,"Wagner, Schmidt and Preston",grocery,Visa,0
2025-08-18T07:44:42,3445.1,"House, Gonzalez and Carrillo",dining,MasterCard,0
2025-10-11T23:56:25,3649.01,Gibson Ltd,grocery,Amex,0
2025-08-18T12:17:15,4540.6,"Roberts, Shea and Bryant",travel,MasterCard,0
2025-04-21T11:35:55,1845.85,Smith-Lawrence,travel,Visa,0
2025-11-04T12:28:03,390.5,Wells Group,grocery,Amex,0
2025-06-30T00:32:04,3200.05,"Armstrong, Leblanc and Davenport",grocery,Amex,0
2025-03-28T13:34:27,1468.3,Baker-Snow,dining,MasterCard,0
2025-01-16T00:48:27,4191.95,Barnett PLC,dining,Visa,0
2025-04-09T16:46:27,861.3,Baker-Schmidt,travel,Amex,0
2025-01-16T17:53:55,3013.8,Crane Group,travel,MasterCard,0
2025-04-03T19:27:17,1382.35,Smith-Williams,grocery,Visa,0
2025-01-30T13:21:23,1283.19,Nichols-Lam,electronics,Visa,0
2025-06-11T20:26:19,2603.2,Shaw Ltd,grocery,MasterCard,0
2025-11-05T14:29:08,3156.09,"French, Mack and Alvarado",electronics,Visa,0
2025-07-12T20:58:45,2466.95,"Lewis, Stanley and Roberts",dining,Amex,0
2025-02-15T00:00:07,241.33,Frost Group,grocery,Amex,0
2025-08-06T18:36:45,652.64,"Murphy, Gardner and Gonzalez",grocery,Visa,0
2025-09-24T01:26:45,4719.8,Miller-Lucas,grocery,Amex,0
2025-07-06T08:39:41,4425.84,Garcia Ltd,dining,Amex,0
2025-10-11T21:34:06,451.01,Jackson-Carter,grocery,MasterCard,0
2025-04-10T20:16:32,778.42,Martin-Simmons,electronics,Amex,0
2025-10-11T04:16:49,1072.14,Ward LLC,travel,MasterCard,0
2025-05-01T04:40:42,4488.49,"Holt, Fowler and Jones",dining,Amex,0
2025-03-02T10:00:16,2755.95,Farrell Inc,grocery,MasterCard,0
2025-04-04T00:46:51,3135.63,Osborne LLC,travel,Amex,0
2025-03-11T12:07:32,1062.18,Hubbard LLC,electronics,MasterCard,0
2025-02-17T03:53:38,3750.82,"Miranda, Chan and Marshall",travel,MasterCard,0
2025-02-17T10:01:52,4482.84,Contreras-Ramirez,dining,Visa,1
2025-02-02T08:06:53,1719.62,Mccormick-Gomez,travel,MasterCard,0
2025-05-31T15:18:35,240.14,Gardner LLC,electronics,Amex,0
2025-10-09T16:25:41,3622.05,Bartlett PLC,electronics,MasterCard,0
2025-11-09T09:19:17,3458.63,Gay and Sons,grocery,Amex,1
2025-02-26T15:04:30,1847.53,Martin-Ochoa,grocery,MasterCard,0
2025-07-27T16:46:59,1435.96,Mendoza Ltd,grocery,Amex,0
2025-05-17T11:07:23,4976.86,Peterson Group,travel,MasterCard,0
2025-11-04T20:10:34,3783.53,Garcia-Hunt,dining,Amex,0
2025-11-12T06:36:44,2867.85,Lewis-Lee,electronics,Amex,0
2025-09-05T13:49:49,3212.33,Ayala-Adkins,dining,Visa,0
2025-01-26T23:33:30,4446.87,"Perez, Sandoval and Durham",electronics,Amex,0
2025-07-11T23:54:38,1926.65,"Townsend, Hughes and Day",travel,Visa,0
2025-03-19T07:52:06,1658.47,Johnson and Sons,grocery,Amex,0
2025-01-02T10:41:20,4437.82,"Kelly, Huerta and Peck",travel,Visa,0
2025-09-09T22:28:44,4453.79,Perry-Monroe,travel,MasterCard,0
2025-05-03T09:35:56,3904.84,Miller-Cameron,dining,MasterCard,0
2025-08-19T22:31:32,2823.94,"Hoffman, Wilson and Taylor",grocery,MasterCard,0
2025-07-11T23:37:59,3114.87,"Ferrell, Swanson and Peterson",dining,Visa,1
2025-08-31T16:55:26,1995.99,Hartman Ltd,dining,Visa,0
2025-05-04T03:16:40,3213.26,Collins Group,travel,MasterCard,0
2025-04-24T23:09:52,2812.68,Trevino Inc,travel,Amex,0
2025-04-27T14:06:52,3037.59,"Maynard, Taylor and Green",electronics,Amex,0
2025-05-28T09:57:10,1227.37,Ramirez Group,travel,Amex,0
2025-01-29T21:25:57,4486.36,"Cox, Jimenez and Rodgers",electronics,Visa,0
2025-06-08T00:18:41,4487.28,Johnson LLC,grocery,Visa,0
2025-05-08T06:53:14,4512.22,Joseph and Sons,dining,MasterCard,0
2025-07-23T20:55:44,159.4,"Greene, Garcia and Wilson",travel,MasterCard,0
2025-04-13T14:31:15,2956.66,Flores-Martinez,travel,MasterCard,0
2025-08-12T20:32:35,3307.98,Aguilar Inc,dining,Amex,0
2025-03-31T21:55:01,1897.7,Hill PLC,grocery,Visa,0
2025-10-21T03:37:28,84.52,"Durham, Miller and Marquez",dining,Visa,0
2025-08-13T05:24:09,3363.34,"Payne, Escobar and Barrett",travel,Visa,0
2025-02-09T00:07:43,4038.09,Goodwin-Williams,electronics,Visa,0
2025-06-13T04:16:44,1267.13,Barrett LLC,electronics,MasterCard,0
2025-10-15T19:29:59,2711.93,Taylor Inc,electronics,Amex,0
2025-08-17T11:23:35,1366.79,Rodriguez Group,grocery,Visa,0
2025-01-17T12:21:37,2397.3,Pacheco-Sullivan,grocery,Amex,0
2025-02-11T12:17:44,4262.52,Moore-Ayers,dining,MasterCard,0
2025-11-05T09:36:53,322.4,Miller and Sons,dining,Amex,0
2025-03-13T21:31:45,1018.27,"Hull, Haynes and Garcia",travel,Amex,0
2025-11-12T10:42:07,1680.86,Ruiz Ltd,grocery,Visa,0
2025-10-03T00:32:36,4727.26,Jackson Ltd,grocery,Amex,0
2025-07-17T22:36:12,3244.94,Mayo Inc,grocery,Amex,0
2025-09-22T15:12:45,1613.75,"Golden, Ray and Blair",travel,Amex,0
2025-11-23T22:31:09,2613.82,Vasquez and Sons,dining,Amex,0
2025-01-24T01:23:02,2061.56,Clark-Estrada,electronics,Visa,0
2025-03-16T17:58:01,3191.14,"Carter, Taylor and Beltran",dining,MasterCard,0
2025-06-09T19:51:32,2219.05,"Roberts, Wright and Chase",travel,Visa,0
2025-02-18T09:48:39,3574.43,"Fisher, Wong and Jimenez",travel,Amex,0
2025-02-14T12:14:57,2022.06,Garza-Francis,travel,Amex,0
2025-09-26T11:22:57,694.59,Ray Ltd,grocery,Amex,1
2025-08-14T07:53:39,4363.52,Coffey and Sons,dining,MasterCard,0
2025-02-21T10:30:36,4616.22,"Williams, Bolton and Mcgee",grocery,MasterCard,0
2025-10-11T23:46:01,123.45,Sutton and Sons,electronics,Visa,0
2025-03-26T17:10:18,4851.78,Chung-Andrews,dining,Visa,0
2025-09-11T03:42:37,455.04,Love Ltd,electronics,MasterCard,0
2025-01-06T08:15:06,3577.45,Rodriguez-Clark,electronics,MasterCard,0
2025-02-26T01:45:13,552.48,Ramsey Inc,grocery,MasterCard,0
2025-05-24T05:03:45,63.1,Rowland-Gray,travel,Amex,0
2025-07-21T12:10:51,517.27,"Hill, Alvarado and Hodge",grocery,MasterCard,0
2025-02-26T16:01:51,571.97,Price and Sons,travel,Amex,0
2025-09-16T14:14:13,4897.93,"Sanchez, Burns and Hill",dining,MasterCard,0
2025-01-20T00:05:33,2735.1,Smith-Ford,dining,Visa,0
2025-01-24T20:19:56,960.03,Goodman PLC,electronics,MasterCard,0
2025-04-23T06:21:17,1330.35,Gutierrez LLC,travel,Amex,0
2025-02-24T15:23:56,1621.88,Ramirez-Simmons,dining,MasterCard,0
2025-01-06T08:19:24,2556.24,Floyd-Moreno,grocery,MasterCard,0
2025-08-16T18:25:52,1384.2,Bailey-Newman,travel,MasterCard,0
2025-06-24T12:10:51,1032.4,Barker LLC,grocery,MasterCard,0
2025-11-23T00:24:30,2357.29,Stuart-Nelson,travel,MasterCard,0
2025-07-06T13:11:21,3707.17,Kim and Sons,travel,Visa,0
2025-01-07T15:48:36,385.14,Brewer Group,grocery,MasterCard,0
2025-03-27T00:02:35,4472.39,"Hicks, Villa and Rodriguez",travel,Visa,0
2025-10-08T02:28:08,3145.05,Boyd-Vaughn,dining,Visa,0
2025-04-16T13:28:20,2866.87,"Black, Collins and Powell",dining,Amex,0
2025-01-25T10:54:07,3437.03,"Krueger, Rodriguez and Roach",dining,Visa,0
2025-04-08T21:43:50,4374.92,Todd Ltd,grocery,Amex,0
2025-08-04T21:54:22,894.31,"Andrews, Middleton and Weeks",electronics,MasterCard,0
2025-09-01T16:54:14,155.49,Madden-Smith,dining,Amex,0
2025-01-08T14:24:21,124.36,Mack-Carrillo,dining,MasterCard,0
2025-06-13T00:07:52,3406.92,"Peterson, Castillo and Lopez",dining,MasterCard,0
2025-10-12T12:30:12,3503.56,Le-Coleman,dining,Visa,0
2025-09-28T07:26:28,4502.56,Willis-Fuller,travel,Visa,0
2025-09-18T03:19:35,1831.78,"Cunningham, Kelly and James",travel,Visa,1
2025-08-31T13:52:23,3297.96,Zamora LLC,travel,Amex,0
2025-01-18T18:55:08,1753.03,Kelly-Blake,grocery,MasterCard,0
2025-07-26T19:07:44,3396.95,Snyder-Jordan,grocery,MasterCard,0
2025-08-07T10:16:36,2699.98,Norris Inc,grocery,Amex,0
2025-08-08T11:39:47,1331.89,Hall Inc,grocery,Amex,0
2025-03-21T14:21:34,3260.0,Gutierrez-Ferrell,grocery,Amex,0
2025-01-29T04:43:04,702.33,Becker PLC,dining,Amex,0
2025-06-21T09:02:19,4774.91,"Taylor, Rojas and Robinson",electronics,Visa,0
2025-02-07T14:45:54,2155.51,Scott PLC,electronics,Amex,0
2025-06-08T21:26:39,4341.71,Esparza Ltd,travel,Visa,0
2025-08-17T14:23:38,4255.85,Orozco-Davis,travel,Amex,0
2025-04-02T22:17:33,4210.4,"Wilson, Trujillo and Moody",electronics,Amex,0
2025-07-28T12:11:15,4845.64,"Soto, Hodges and Williams",electronics,Amex,0
2025-09-25T13:54:52,1695.23,Weaver-Sandoval,grocery,Amex,0
2025-09-28T05:58:04,429.23,"Smith, Wilkinson and Montoya",dining,Visa,0
2025-03-26T00:36:28,3479.45,Clay-Garcia,electronics,Visa,0
2025-07-15T14:49:42,1184.05,"Perez, Johnston and Smith",dining,MasterCard,0
2025-09-28T10:43:24,2393.23,Michael-Mullins,travel,Visa,0
2025-08-05T00:58:09,4670.18,"Martin, Rodgers and Hooper",dining,Visa,0
2025-08-11T00:40:10,4817.98,Contreras and Sons,dining,MasterCard,0
2025-03-08T19:47:31,3056.06,Young Inc,travel,Amex,0
2025-10-12T10:50:15,2877.22,Gonzalez and Sons,dining,Amex,0
2025-03-18T18:10:54,4229.1,Phillips Inc,travel,MasterCard,0
2025-09-14T23:07:48,2585.42,Perez-Taylor,grocery,Amex,0
2025-02-15T18:41:09,2665.38,"Barr, Harris and Burton",grocery,MasterCard,0
2025-10-23T13:53:50,3221.31,Davenport-Reynolds,travel,MasterCard,0
2025-09-25T03:51:08,268.84,Bass and Sons,grocery,Amex,0
2025-07-03T23:29:02,4474.64,Smith-Brooks,dining,MasterCard,0
2025-07-27T00:11:47,3641.17,Cohen Group,dining,Amex,0
2025-02-12T03:31:15,201.2,Duran and Sons,travel,MasterCard,0
2025-01-29T10:23:41,4499.84,Perry Group,electronics,MasterCard,0
2025-03-31T00:49:52,1348.93,"Hess, Adams and Meyer",dining,MasterCard,0
2025-08-04T12:57:00,2972.04,"Schmidt, Santana and Vargas",electronics,Amex,0
2025-08-16T10:22:42,1477.88,Mercado-Moore,travel,Amex,0
2025-08-19T18:59:38,2668.19,"Guerrero, Lewis and Cole",electronics,MasterCard,0
2025-03-08T20:24:52,4153.24,"Copeland, Wallace and Stewart",travel,Amex,0
2025-08-24T10:57:05,4802.77,Howe Inc,grocery,MasterCard,0
2025-03-18T05:21:56,2030.46,Phillips-Barton,electronics,Visa,0
2025-06-30T12:53:14,2669.87,Baxter Inc,dining,Visa,0
2025-11-06T08:52:00,4570.63,"Martinez, Brown and Mclaughlin",travel,Amex,0
2025-07-27T04:58:48,867.57,Castro Group,travel,Amex,0
2025-09-10T07:13:33,1119.13,"Marquez, Velasquez and Brown",electronics,Visa,0
2025-03-11T19:47:18,1125.53,"Liu, Lindsey and Allen",grocery,Amex,0
2025-01-20T17:06:01,3555.97,"Garrison, Stephens and Jones",grocery,Amex,0
2025-07-29T07:52:15,2453.26,"Miller, Warren and Davis",dining,Amex,0
2025-04-12T10:00:10,1628.64,Dunn-Clayton,dining,Amex,0
2025-01-18T02:16:57,1443.65,Henry-Massey,grocery,Visa,0
2025-02-24T06:12:51,1540.03,Hale Inc,grocery,Visa,0
2025-07-21T03:41:28,4570.26,Weber Inc,travel,Visa,0
2025-06-13T22:27:57,1003.75,"Schultz, Miller and Wolf",electronics,Amex,0
2025-06-28T23:53:31,1187.73,Maldonado LLC,grocery,MasterCard,0
2025-01-12T15:14:54,1058.83,Cannon Inc,electronics,MasterCard,0
2025-10-29T02:21:33,2273.85,"Vazquez, Roy and Sharp",electronics,Visa,0
2025-02-02T11:31:24,545.04,Martin-Harmon,electronics,Amex,0
2025-09-05T09:38:08,4431.63,"Miller, Watts and Castillo",dining,Amex,0
2025-11-09T18:37:22,4230.92,Gonzales PLC,travel,MasterCard,0
2025-09-09T11:34:55,2242.16,Brown-Mccoy,grocery,Amex,0
2025-08-23T21:48:15,1336.11,Ball LLC,grocery,MasterCard,0
2025-05-02T11:55:03,4752.43,Chambers-Norton,grocery,MasterCard,0
2025-07-15T17:48:27,894.85,"Roberts, Carter and Moore",grocery,Amex,0
2025-07-31T22:59:37,2962.76,Burke PLC,grocery,Amex,0
2025-07-29T17:17:21,3665.18,Mitchell-Boyd,dining,Visa,0
2025-10-26T06:09:31,1365.69,Hernandez LLC,electronics,MasterCard,0
2025-07-14T17:31:49,822.32,"Kramer, Edwards and Harrison",electronics,Amex,0
2025-07-16T22:55:18,4047.4,Mcdonald-Williams,dining,MasterCard,0
2025-01-19T23:20:39,301.26,Stanley and Sons,dining,MasterCard,0
2025-05-27T18:14:36,2699.19,Fields-Davis,travel,Visa,0
2025-10-09T03:13:47,2468.63,"Hill, Hernandez and Gray",electronics,Amex,0
2025-02-17T17:54:20,4466.92,Gutierrez LLC,electronics,Amex,0
2025-07-18T17:13:38,2945.72,Ewing LLC,electronics,Amex,0
2025-09-14T19:59:08,4209.47,Diaz and Sons,travel,MasterCard,0
2025-11-01T22:02:03,4790.45,"Bennett, Williams and Klein",grocery,Amex,0
2025-08-31T17:34:47,2146.26,Brown-Clark,travel,Visa,0
2025-06-09T07:11:13,4413.63,"Chase, Grant and Montgomery",electronics,MasterCard,0
2025-11-02T10:55:39,3199.43,Barton Ltd,travel,Visa,0
2025-07-24T05:00:52,4792.72,Martinez Inc,grocery,MasterCard,0
2025-04-15T00:10:35,4343.74,Hebert Group,grocery,MasterCard,0
2025-04-09T04:24:27,1706.25,"Martinez, Peters and Moreno",travel,Amex,0
2025-01-02T22:20:23,3168.7,Garrett-Green,travel,Amex,0
2025-09-08T00:26:25,510.84,Kelley Group,dining,MasterCard,0
2025-07-13T13:51:53,2936.3,Black Group,dining,Visa,0
2025-10-06T21:56:08,2502.93,Rice Inc,travel,MasterCard,0
2025-06-05T05:33:18,2250.53,Allen-Nunez,dining,Amex,0
2025-02-24T22:53:04,4747.79,"Ross, Gregory and Barber",travel,Amex,0
2025-07-22T14:48:54,41.76,"Brewer, Estrada and Parker",travel,MasterCard,0
2025-04-26T13:42:33,1446.69,Smith Group,grocery,Amex,0
2025-10-21T18:53:58,1100.01,"Anderson, Bowen and Kirk",grocery,Amex,0
2025-06-17T08:10:37,677.29,Garcia LLC,travel,Visa,0
2025-02-01T21:51:49,3036.83,Marks-Short,grocery,Amex,0
2025-04-24T06:08:41,1531.3,"Price, Gomez and Christensen",dining,Amex,0
2025-10-22T05:53:04,50.49,Cline-Williams,travel,MasterCard,0
2025-06-06T14:50:03,1319.33,Griffith LLC,dining,MasterCard,0
2025-05-13T00:23:02,130.88,"Vega, Carter and Chung",dining,MasterCard,0
2025-10-11T05:04:05,2598.22,Barnett Group,dining,Visa,0
2025-05-27T12:25:18,3936.75,Jenkins-Ramirez,dining,MasterCard,0
2025-04-23T20:35:43,1611.04,"Johnston, Briggs and Wagner",electronics,Amex,0
2025-01-09T17:38:25,3142.4,Cross LLC,dining,Visa,0
2025-04-04T18:24:55,4315.06,"Terry, Stone and Greer",electronics,Visa,0
2025-04-17T23:13:24,3096.87,Swanson-Anderson,dining,MasterCard,0
2025-08-25T22:29:59,4499.26,"Brown, Watts and Johnson",grocery,MasterCard,0
2025-09-24T17:41:45,274.95,"Brown, Farrell and Allen",dining,Visa,0
2025-03-25T22:30:35,3230.65,Booker LLC,dining,Amex,0
2025-03-17T11:16:36,1083.19,"Scott, Edwards and Fletcher",travel,Amex,0
2025-06-03T07:03:25,3280.43,"Walker, Thomas and Garcia",grocery,MasterCard,0
2025-02-06T17:30:06,917.13,"Greene, Fox and Griffith",travel,Amex,0
2025-11-02T18:50:56,2065.58,Stephens PLC,grocery,Amex,0
2025-03-19T03:15:43,2141.23,Watkins Ltd,grocery,Amex,0
2025-09-21T14:42:56,1522.96,Vasquez and Sons,travel,Visa,0
2025-06-07T06:49:20,4484.57,"Morris, Perez and Khan",electronics,Amex,0
2025-01-14T11:57:47,4821.12,"Jones, Miller and Brady",travel,MasterCard,0
2025-10-23T16:19:47,2784.16,"Crawford, Nixon and Esparza",dining,Visa,0
2025-02-07T00:19:58,2450.63,Yu-Garrison,dining,Visa,0
2025-10-30T11:59:54,816.19,"Cortez, Warren and Smith",travel,Visa,0
2025-03-13T18:43:45,2859.51,Hoover Inc,electronics,Amex,0
2025-08-16T14:45:26,4055.71,Cook Group,grocery,Visa,0
2025-02-13T12:03:07,4467.43,"Anderson, Harper and Glass",dining,Visa,0
2025-04-05T21:50:27,942.11,"Bennett, Kennedy and Warner",grocery,Visa,0
2025-04-13T11:36:23,286.63,"Campbell, Werner and Wilson",dining,Amex,0
2025-10-09T11:25:01,4554.21,Rangel-Khan,travel,MasterCard,0
2025-09-22T03:11:05,3542.51,Myers PLC,travel,Amex,0
2025-11-04T14:44:39,4756.67,Anderson-Brown,travel,Visa,0
2025-05-01T20:51:13,754.71,"Jones, Martinez and Fox",grocery,Visa,0
2025-10-27T18:19:32,3968.24,"Mitchell, Ryan and Perez",grocery,Amex,0
2025-06-04T04:19:41,950.32,"Woods, Massey and Willis",grocery,MasterCard,0
2025-10-21T19:17:18,3807.37,Lee-Briggs,dining,Amex,0
2025-03-03T05:39:59,2522.27,Obrien PLC,dining,MasterCard,0
2025-02-27T10:21:47,3421.15,Allen LLC,electronics,Amex,0
2025-05-11T04:12:32,2576.53,Barnes-Davis,dining,Visa,0
2025-01-15T04:02:41,3995.47,"Reese, Cross and Anderson",grocery,Visa,0
2025-07-28T04:51:39,96.51,Shepard-Williams,travel,MasterCard,0
2025-05-23T11:09:32,3230.58,"Smith, Conner and Young",electronics,Visa,0
2025-06-03T14:17:42,2306.47,Graham-Gibbs,travel,Visa,0
2025-01-19T00:05:29,4361.31,"Steele, Wilson and Anderson",grocery,Visa,0
2025-10-31T00:59:10,3896.93,Mcmillan and Sons,travel,Amex,0
2025-01-22T12:14:54,4709.72,"Dyer, Ward and Sanders",grocery,Visa,0
2025-08-24T21:38:01,1520.93,Meyers Inc,travel,Visa,0
2025-05-31T00:25:44,3064.28,Cohen Inc,grocery,Amex,0
2025-05-05T10:08:28,2083.77,"Lewis, Cisneros and Saunders",travel,Amex,0
2025-04-09T15:42:08,2971.49,Kelly-Roth,grocery,Visa,0
2025-07-17T16:55:49,1995.12,"White, Armstrong and Washington",travel,Visa,0
2025-11-26T02:38:09,1044.16,Coleman-Hoffman,dining,MasterCard,0
2025-02-25T09:05:20,2338.1,"Clark, Warren and Baker",grocery,Visa,0
2025-10-19T03:22:07,3033.13,Wilson LLC,grocery,Visa,0
2025-08-04T08:36:03,572.42,Leon Group,travel,Visa,0
2025-10-31T00:23:39,218.84,Cooper and Sons,grocery,MasterCard,0
2025-07-05T04:54:28,688.57,"Durham, Doyle and Rice",dining,Visa,0
2025-06-08T05:46:36,997.78,Lewis Ltd,travel,Visa,0
2025-05-26T08:45:11,1475.12,"Ramsey, Brown and Estrada",dining,MasterCard,0
2025-06-25T08:36:03,1049.93,"Benson, Obrien and Williams",travel,MasterCard,1
2025-05-24T00:16:18,3256.63,"Carpenter, Brown and Roberts",electronics,Amex,0
2025-08-11T22:52:59,527.11,Donovan Ltd,electronics,Visa,0
2025-06-25T23:16:19,511.29,Aguilar-Martin,dining,Amex,0
2025-10-21T16:28:09,2628.83,"Mccarthy, Hanson and Garrett",grocery,Amex,0
2025-10-25T17:29:43,3327.97,"Armstrong, Bennett and Deleon",travel,Amex,0
2025-04-26T02:45:25,1440.7,"May, Malone and Reese",travel,Amex,0
2025-09-20T11:55:29,4235.9,"Juarez, Dickerson and Davis",electronics,Amex,0
